ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_Comments
424,SALLY,Male,South,KARNATAKA,560037,INDIVIDUAL,VOTER_ID,82686,Commercial,6,14-04-2021,,14-05-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
425,SYLVIA,Male,South,KARNATAKA,560020,JOINT,VOTER_ID,85111,Commercial,11,30-06-2021,,30-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
426,ALLEN,Male,South,KARNATAKA,560021,JOINT,AADHAR,4.96E+11,Residential,3,21-06-2021,,21-07-2021,Pending,1460,HEM CHAND,Documents verification in progress
427,FELICIA,Male,South,KARNATAKA,560042,INDIVIDUAL,VOTER_ID,79879,Commercial,11,06-04-2021,,06-05-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
428,IRIS,Male,South,KARNATAKA,560056,INDIVIDUAL,PAN,3140820,Residential,8,20-06-2021,21-07-2024,20-07-2021,Approved,2456,RAHUL SINGH,Installation pending
429,FELIX,Male,South,KARNATAKA,560007,INDIVIDUAL,VOTER_ID,85817,Commercial,8,02-03-2021,12-03-2024,02-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
430,BIANCA,Male,South,KARNATAKA,560044,INDIVIDUAL,PAN,6782427,Residential,3,14-08-2021,29-07-2024,14-09-2021,Approved,1678,Manoj Pandey,Installation pending
431,ARLENE,Male,South,KARNATAKA,560006,INDIVIDUAL,PAN,9803697,Commercial,12,03-01-2021,21-06-2024,03-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
432,KARINA,Male,South,KARNATAKA,560045,INDIVIDUAL,PASSPORT,303436742,Commercial,12,03-02-2021,,03-03-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
433,COLIN,Male,South,KARNATAKA,560034,INDIVIDUAL,PAN,1638728,Residential,5,25-05-2021,,25-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
434,BROOKE,Male,South,KARNATAKA,560013,INDIVIDUAL,VOTER_ID,72252,Commercial,10,15-09-2021,,15-10-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
435,ABBY,Male,South,KARNATAKA,560024,JOINT,PASSPORT,446961942,Commercial,5,05-05-2021,03-04-2024,05-06-2021,Approved,1311,Sudhanshu Gupta,Installation pending
436,MORGAN,Male,South,KARNATAKA,560032,INDIVIDUAL,PASSPORT,817750203,Commercial,1,19-12-2021,11-05-2024,19-01-2022,Approved,1678,Manoj Pandey,Installation pending
437,TED,Male,South,KARNATAKA,560021,INDIVIDUAL,PASSPORT,431074150,Residential,7,04-11-2021,,04-12-2021,Pending,1678,Manoj Pandey,Documents verification in progress
438,ISAAC,Male,South,KARNATAKA,560031,INDIVIDUAL,PASSPORT,851385046,Residential,7,02-08-2021,,02-09-2021,Pending,1460,HEM CHAND,Documents verification in progress
439,JODI,Male,South,KARNATAKA,560053,INDIVIDUAL,AADHAR,6.31E+11,Commercial,3,23-09-2021,,23-10-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
440,FRANCESCA,Male,South,KARNATAKA,560062,INDIVIDUAL,AADHAR,8.04E+11,Residential,4,01-04-2021,,01-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
441,ADRIENNE,Male,South,KARNATAKA,560062,INDIVIDUAL,PASSPORT,113786492,Residential,2,25-06-2021,,25-07-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
442,ANGELO,Male,South,KARNATAKA,560028,INDIVIDUAL,VOTER_ID,78746,Residential,11,10-06-2021,09-04-2024,10-07-2021,Approved,1678,Manoj Pandey,Installation pending
443,ELI,Male,South,KARNATAKA,560058,INDIVIDUAL,PASSPORT,464208950,Residential,10,02-06-2021,28-02-2024,02-07-2021,Approved,1678,Manoj Pandey,Installation pending
444,RUSSELL,Male,South,KARNATAKA,560006,JOINT,AADHAR,6.60E+11,Residential,11,12-03-2021,18-12-2024,12-04-2021,Approved,1678,Manoj Pandey,Installation pending
445,ADRIANA,Male,South,KARNATAKA,560033,JOINT,VOTER_ID,81433,Residential,5,02-10-2021,15-11-2024,02-11-2021,Approved,1460,HEM CHAND,Installation pending
446,TONI,Male,South,KARNATAKA,560042,INDIVIDUAL,AADHAR,8.00E+11,Residential,6,05-02-2021,,05-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
447,CÉSAR,Male,South,KARNATAKA,560058,JOINT,PASSPORT,121132687,Commercial,9,02-12-2021,,02-01-2022,Pending,1460,HEM CHAND,Documents verification in progress
448,WANDA,Male,South,KARNATAKA,560020,INDIVIDUAL,VOTER_ID,87231,Residential,5,14-07-2021,,14-08-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
449,SAL,Male,South,KARNATAKA,560019,INDIVIDUAL,VOTER_ID,97435,Residential,12,12-09-2021,12-12-2024,12-10-2021,Approved,1311,Sudhanshu Gupta,Installation pending
450,VIRGINIA,Male,South,KARNATAKA,560019,INDIVIDUAL,PASSPORT,278342576,Commercial,9,18-03-2021,10-04-2024,18-04-2021,Approved,4510,VINOD GUPTA,Installation pending
451,AUDREY,Male,South,KARNATAKA,560040,INDIVIDUAL,AADHAR,7.96E+11,Residential,8,25-05-2021,,25-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
452,JENN,Male,South,KARNATAKA,560028,INDIVIDUAL,AADHAR,3.27E+11,Residential,4,29-06-2021,,29-07-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
453,LATOYA,Male,South,KARNATAKA,560039,INDIVIDUAL,PASSPORT,621234693,Residential,3,12-07-2021,,12-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
454,CHELSEA,Male,South,KARNATAKA,560045,INDIVIDUAL,PASSPORT,993852236,Commercial,7,16-02-2021,,16-03-2021,Pending,1678,Manoj Pandey,Documents verification in progress
455,DANIELA,Male,South,KARNATAKA,560040,INDIVIDUAL,VOTER_ID,73013,Commercial,12,07-07-2021,,07-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
456,TRICIA,Male,South,KARNATAKA,560016,JOINT,VOTER_ID,99763,Commercial,9,07-04-2021,11-07-2024,07-05-2021,Approved,2456,RAHUL SINGH,Installation pending
457,SHANE,Male,South,KARNATAKA,560016,JOINT,VOTER_ID,96130,Commercial,3,16-02-2021,19-02-2024,16-03-2021,Approved,1460,HEM CHAND,Installation pending
458,DESIREE,Male,South,KARNATAKA,560037,INDIVIDUAL,VOTER_ID,82112,Commercial,7,09-06-2021,25-04-2024,09-07-2021,Approved,2456,RAHUL SINGH,Installation pending
459,BETTY,Male,South,KARNATAKA,560024,INDIVIDUAL,PASSPORT,785212508,Residential,4,15-09-2021,03-07-2024,15-10-2021,Approved,2456,RAHUL SINGH,Installation pending
460,JANINE,Male,South,KARNATAKA,560061,INDIVIDUAL,PASSPORT,80691888,Residential,8,20-05-2021,,20-06-2021,Pending,1678,Manoj Pandey,Documents verification in progress
461,CONNIE,Male,South,KARNATAKA,560035,INDIVIDUAL,PAN,5308912,Residential,3,25-06-2021,,25-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
462,KARA,Male,South,KARNATAKA,560064,INDIVIDUAL,PAN,5002553,Commercial,10,05-03-2021,,05-04-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
463,CASSANDRA,Male,South,KARNATAKA,560007,INDIVIDUAL,PAN,4081257,Commercial,4,10-08-2021,30-11-2024,10-09-2021,Approved,1460,HEM CHAND,Installation pending
464,JEANETTE,Male,South,KARNATAKA,560026,INDIVIDUAL,PAN,2093368,Residential,4,17-05-2021,07-06-2024,17-06-2021,Approved,1460,HEM CHAND,Installation pending
465,RAQUEL,Male,South,KARNATAKA,560049,INDIVIDUAL,AADHAR,3.90E+11,Commercial,1,30-06-2021,,30-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
466,BECKY,Male,South,KARNATAKA,560016,INDIVIDUAL,VOTER_ID,70342,Residential,5,06-09-2021,,06-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
467,PHILLIP,Male,South,KARNATAKA,560046,INDIVIDUAL,VOTER_ID,99058,Commercial,6,09-11-2021,,09-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
468,PEGGY,Male,South,KARNATAKA,560047,INDIVIDUAL,VOTER_ID,72767,Residential,5,03-06-2021,07-06-2024,03-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
469,KEISHA,Male,South,KARNATAKA,560055,INDIVIDUAL,PASSPORT,846234925,Commercial,8,24-12-2021,02-08-2024,24-01-2022,Approved,2456,RAHUL SINGH,Installation pending
470,VICKY,Male,South,KARNATAKA,560015,JOINT,PAN,6208291,Commercial,4,16-10-2021,15-07-2024,16-11-2021,Approved,1460,HEM CHAND,Installation pending
471,GABRIELLE,Male,South,KARNATAKA,560021,JOINT,VOTER_ID,84362,Commercial,12,29-06-2021,07-02-2024,29-07-2021,Approved,1678,Manoj Pandey,Installation pending
472,MARLENE,Male,South,KARNATAKA,560010,INDIVIDUAL,PAN,6600042,Commercial,11,12-10-2021,,12-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
473,STEFANIE,Male,South,KARNATAKA,560057,INDIVIDUAL,PASSPORT,103430282,Residential,1,15-05-2021,,15-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
474,TAMMY,Male,South,KARNATAKA,560045,INDIVIDUAL,VOTER_ID,78789,Commercial,12,08-05-2021,,08-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
475,VINNY,Male,South,KARNATAKA,560043,INDIVIDUAL,AADHAR,9.12E+11,Residential,10,05-04-2021,27-02-2024,05-05-2021,Approved,2456,RAHUL SINGH,Installation pending
476,JESS,Male,South,KARNATAKA,560045,INDIVIDUAL,PASSPORT,454000184,Commercial,9,09-04-2021,07-07-2024,09-05-2021,Approved,2456,RAHUL SINGH,Installation pending
477,ROY,Male,South,KARNATAKA,560035,INDIVIDUAL,PAN,6323517,Residential,11,12-02-2021,,12-03-2021,Pending,1678,Manoj Pandey,Documents verification in progress
478,DOROTHY,Male,South,KARNATAKA,560001,INDIVIDUAL,PASSPORT,211327757,Residential,4,22-11-2021,,22-12-2021,Pending,1678,Manoj Pandey,Documents verification in progress
479,MANNY,Male,South,KARNATAKA,560008,INDIVIDUAL,PAN,7398013,Commercial,1,28-06-2021,,28-07-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
480,CANDICE,Male,South,KARNATAKA,560030,JOINT,AADHAR,9.52E+11,Residential,7,07-10-2021,,07-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
481,DOMINIQUE,Male,South,KARNATAKA,560039,INDIVIDUAL,VOTER_ID,85864,Residential,7,18-11-2021,,18-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
482,FRANCIS,Male,South,KARNATAKA,560010,INDIVIDUAL,PAN,9918368,Residential,12,10-06-2021,01-07-2024,10-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
483,KATRINA,Male,South,KARNATAKA,560003,INDIVIDUAL,AADHAR,6.75E+11,Commercial,4,15-07-2021,29-11-2024,15-08-2021,Approved,2456,RAHUL SINGH,Installation pending
484,DIEGO,Male,South,KARNATAKA,560023,INDIVIDUAL,PAN,7891496,Commercial,2,22-10-2021,29-05-2024,22-11-2021,Approved,4510,VINOD GUPTA,Installation pending
485,RICHIE,Male,South,KARNATAKA,560029,INDIVIDUAL,AADHAR,8.60E+11,Residential,1,06-07-2021,11-02-2024,06-08-2021,Approved,1678,Manoj Pandey,Installation pending
486,INGRID,Male,South,KARNATAKA,560036,INDIVIDUAL,VOTER_ID,95641,Residential,10,29-10-2021,,29-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
487,TATIANA,Male,South,KARNATAKA,560046,INDIVIDUAL,PASSPORT,865754231,Residential,8,28-01-2021,,28-02-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
488,DEAN,Male,South,KARNATAKA,560040,INDIVIDUAL,VOTER_ID,96059,Residential,2,24-05-2021,,24-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
489,DWAYNE,Male,South,KARNATAKA,560003,INDIVIDUAL,PAN,6126151,Residential,1,23-03-2021,26-06-2024,23-04-2021,Approved,1678,Manoj Pandey,Installation pending
490,DEE,Male,South,KARNATAKA,560023,INDIVIDUAL,PAN,6379819,Residential,8,26-05-2021,11-12-2024,26-06-2021,Approved,1311,Sudhanshu Gupta,Installation pending
491,CARA,Male,South,KARNATAKA,560039,INDIVIDUAL,PASSPORT,965491727,Residential,9,23-04-2021,,23-05-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
492,MARCIA,Male,South,KARNATAKA,560013,INDIVIDUAL,PAN,1767042,Residential,1,29-06-2021,,29-07-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
493,SOPHIE,Male,South,KARNATAKA,560065,JOINT,PAN,3339278,Residential,6,16-06-2021,,16-07-2021,Pending,1460,HEM CHAND,Documents verification in progress
494,SHAUN,Male,South,KARNATAKA,560016,JOINT,PASSPORT,293394434,Residential,11,19-11-2021,,19-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
495,ZACHARY,Male,South,KARNATAKA,560015,INDIVIDUAL,AADHAR,8.07E+11,Commercial,11,08-04-2021,,08-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
496,TROY,Male,South,KARNATAKA,560042,INDIVIDUAL,PAN,7109994,Commercial,8,10-10-2021,15-07-2024,10-11-2021,Approved,4510,VINOD GUPTA,Installation pending
497,ARI,Male,South,KARNATAKA,560012,INDIVIDUAL,PAN,5868060,Commercial,12,23-10-2021,15-05-2024,23-11-2021,Approved,1460,HEM CHAND,Installation pending
498,EDGAR,Male,South,KARNATAKA,560005,INDIVIDUAL,VOTER_ID,77219,Commercial,4,29-08-2021,10-12-2024,29-09-2021,Approved,4510,VINOD GUPTA,Installation pending
499,FRANKIE,Male,South,KARNATAKA,560008,INDIVIDUAL,PAN,6403132,Commercial,11,20-12-2021,14-03-2024,20-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
500,MAYA,Male,South,KARNATAKA,560057,INDIVIDUAL,VOTER_ID,89857,Commercial,5,18-04-2021,,18-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
501,SALVATORE,Male,South,KARNATAKA,560064,INDIVIDUAL,AADHAR,9.79E+11,Commercial,2,02-12-2021,,02-01-2022,Pending,1460,HEM CHAND,Documents verification in progress
502,DERRICK,Male,South,KARNATAKA,560048,INDIVIDUAL,PAN,2367628,Residential,2,10-06-2021,,10-07-2021,Pending,1678,Manoj Pandey,Documents verification in progress
503,JEANNE,Male,South,KARNATAKA,560050,JOINT,AADHAR,2.98E+11,Residential,11,07-02-2021,04-01-2022,07-03-2021,Approved,1460,HEM CHAND,Installation pending
504,LYDIA,Male,South,KARNATAKA,560024,INDIVIDUAL,PAN,1654199,Residential,7,10-12-2021,01-06-2024,10-01-2022,Approved,2456,RAHUL SINGH,Installation pending
505,ROBYN,Male,South,KARNATAKA,560026,INDIVIDUAL,AADHAR,2.54E+11,Residential,8,12-10-2021,,12-11-2021,Pending,1678,Manoj Pandey,Documents verification in progress
506,NADINE,Male,South,KARNATAKA,560045,INDIVIDUAL,AADHAR,9.42E+11,Residential,11,09-12-2021,,09-01-2022,Pending,1311,Sudhanshu Gupta,Documents verification in progress
507,NORA,Male,South,KARNATAKA,560051,INDIVIDUAL,AADHAR,8.80E+11,Residential,4,16-11-2021,,16-12-2021,Pending,1460,HEM CHAND,Documents verification in progress
508,ROSEMARY,Male,South,KARNATAKA,560013,INDIVIDUAL,PAN,4988157,Residential,2,06-02-2021,,06-03-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
509,PHYLLIS,Male,South,KARNATAKA,560049,INDIVIDUAL,VOTER_ID,96577,Residential,4,27-06-2021,,27-07-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
510,PATTY,Male,South,KARNATAKA,560023,INDIVIDUAL,AADHAR,3.99E+11,Commercial,11,08-07-2021,08-08-2024,08-08-2021,Approved,1678,Manoj Pandey,Installation pending
511,ALBERTO,Male,South,KARNATAKA,560035,INDIVIDUAL,PASSPORT,829791378,Commercial,10,01-12-2021,01-01-2022,01-01-2022,Approved,4510,VINOD GUPTA,Installation pending
512,SEBASTIAN,Male,South,KARNATAKA,560002,INDIVIDUAL,PAN,7304525,Residential,11,29-09-2021,29-10-2024,29-10-2021,Approved,2456,RAHUL SINGH,Installation pending
513,BETSY,Male,South,KARNATAKA,560063,INDIVIDUAL,PASSPORT,400477546,Commercial,3,05-12-2021,05-01-2022,05-01-2022,Approved,1678,Manoj Pandey,Installation pending
514,LILLIAN,Male,South,KARNATAKA,560051,INDIVIDUAL,PASSPORT,127992071,Commercial,3,22-10-2021,21-04-2024,22-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
515,EMMANUEL,Male,South,KARNATAKA,560013,INDIVIDUAL,AADHAR,2.65E+11,Residential,10,02-01-2021,26-08-2024,02-02-2021,Pending,1678,Manoj Pandey,Documents verification in progress
516,IRINA,Male,South,KARNATAKA,560050,INDIVIDUAL,PAN,7232464,Commercial,8,16-11-2021,29-11-2024,16-12-2021,Pending,1460,HEM CHAND,Documents verification in progress
517,NOAH,Male,South,KARNATAKA,560007,JOINT,VOTER_ID,74447,Commercial,7,21-03-2021,06-06-2024,21-04-2021,Approved,4510,VINOD GUPTA,Installation pending
518,DEVON,Male,South,KARNATAKA,560037,INDIVIDUAL,PAN,6633293,Residential,5,26-07-2021,24-09-2024,26-08-2021,Approved,4510,VINOD GUPTA,Installation pending
519,STANLEY,Male,South,KARNATAKA,560034,INDIVIDUAL,PAN,1312120,Residential,10,23-05-2021,27-08-2024,23-06-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
520,DYLAN,Male,South,KARNATAKA,560032,INDIVIDUAL,VOTER_ID,89914,Commercial,8,29-10-2021,13-01-2022,29-11-2021,Approved,1311,Sudhanshu Gupta,Installation pending
521,SHERRY,Male,South,KARNATAKA,560025,INDIVIDUAL,PAN,1129674,Residential,1,06-05-2021,14-02-2024,06-06-2021,Approved,1460,HEM CHAND,Installation pending
522,JACLYN,Male,South,KARNATAKA,560056,INDIVIDUAL,AADHAR,6.28E+11,Residential,8,24-08-2021,13-12-2024,24-09-2021,Approved,1678,Manoj Pandey,Installation pending
523,ANGELICA,Male,South,KARNATAKA,560057,INDIVIDUAL,AADHAR,8.77E+11,Residential,1,27-07-2021,06-09-2024,27-08-2021,Approved,1460,HEM CHAND,Installation pending
524,ROSS,Male,South,KARNATAKA,560020,INDIVIDUAL,VOTER_ID,73441,Commercial,6,14-07-2021,13-02-2024,14-08-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
525,BRIDGET,Male,South,KARNATAKA,560033,INDIVIDUAL,PASSPORT,46211344,Commercial,12,10-01-2021,24-04-2024,10-02-2021,Pending,1678,Manoj Pandey,Documents verification in progress
526,EBONY,Male,South,KARNATAKA,560001,INDIVIDUAL,PASSPORT,269624655,Residential,10,08-03-2021,15-03-2024,08-04-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
527,RAMON,Male,South,KARNATAKA,560022,INDIVIDUAL,VOTER_ID,83308,Residential,8,13-12-2021,23-07-2024,13-01-2022,Approved,2456,RAHUL SINGH,Installation pending
528,RUBÉN,Male,South,KARNATAKA,560022,INDIVIDUAL,PAN,3581361,Commercial,12,14-01-2021,05-10-2024,14-02-2021,Approved,2456,RAHUL SINGH,Installation pending
529,DAISY,Male,South,KARNATAKA,560064,JOINT,VOTER_ID,85579,Residential,3,07-04-2021,26-04-2024,07-05-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
530,CHARLOTTE,Male,South,KARNATAKA,560015,INDIVIDUAL,AADHAR,5.62E+11,Commercial,2,08-06-2021,26-01-2022,08-07-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
531,TREVOR,Male,South,KARNATAKA,560057,INDIVIDUAL,PASSPORT,576381040,Commercial,9,03-08-2021,26-07-2024,03-09-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
532,MARVIN,Male,South,KARNATAKA,560023,INDIVIDUAL,VOTER_ID,89625,Commercial,9,30-07-2021,24-07-2024,30-08-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
533,MAURICE,Male,South,KARNATAKA,560058,INDIVIDUAL,AADHAR,4.86E+11,Commercial,9,22-01-2021,20-02-2024,22-02-2021,Pending,1460,HEM CHAND,Documents verification in progress
534,MADELINE,Male,South,KARNATAKA,560042,INDIVIDUAL,AADHAR,2.29E+11,Commercial,2,13-11-2021,09-11-2024,13-12-2021,Approved,4510,VINOD GUPTA,Installation pending
535,EDUARDO,Male,South,KARNATAKA,560003,INDIVIDUAL,PASSPORT,893680316,Commercial,8,06-08-2021,03-06-2024,06-09-2021,Approved,1460,HEM CHAND,Installation pending
536,GENE,Male,South,KARNATAKA,560019,INDIVIDUAL,PAN,6073664,Residential,7,13-01-2021,26-06-2024,13-02-2021,Approved,4510,VINOD GUPTA,Installation pending
537,MIA,Male,South,KARNATAKA,560062,INDIVIDUAL,AADHAR,4.35E+11,Residential,2,24-03-2021,09-05-2024,24-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
538,PRISCILLA,Male,South,KARNATAKA,560005,INDIVIDUAL,PASSPORT,114576976,Residential,4,27-03-2021,12-08-2024,27-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
539,LUZ,Male,South,KARNATAKA,560013,INDIVIDUAL,AADHAR,9.55E+11,Commercial,8,23-05-2021,14-01-2022,23-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
540,ROSEMARIE,Male,South,KARNATAKA,560040,INDIVIDUAL,AADHAR,6.58E+11,Residential,9,23-04-2021,29-08-2024,23-05-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
541,WHITNEY,Male,South,KARNATAKA,560019,INDIVIDUAL,AADHAR,5.66E+11,Residential,5,15-02-2021,27-11-2024,15-03-2021,Approved,1678,Manoj Pandey,Installation pending
542,SERGIO,Male,South,KARNATAKA,560028,INDIVIDUAL,PAN,1564146,Commercial,5,23-06-2021,16-10-2024,23-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
543,LEON,Male,South,KARNATAKA,560031,JOINT,AADHAR,7.66E+11,Commercial,11,03-05-2021,30-04-2024,03-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
544,PAOLA,Male,South,KARNATAKA,560045,INDIVIDUAL,PASSPORT,414341342,Residential,7,14-02-2021,06-05-2024,14-03-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
545,SHARI,Male,South,KARNATAKA,560021,INDIVIDUAL,PAN,5633472,Residential,8,12-05-2021,21-08-2024,12-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
546,PABLO,Male,South,KARNATAKA,560044,INDIVIDUAL,PASSPORT,730248508,Residential,10,05-09-2021,10-01-2022,05-10-2021,Approved,1460,HEM CHAND,Installation pending
547,RONNIE,Male,South,KARNATAKA,560023,INDIVIDUAL,AADHAR,3.73E+11,Residential,5,26-03-2021,21-08-2024,26-04-2021,Approved,4510,VINOD GUPTA,Installation pending
548,ABIGAIL,Male,South,KARNATAKA,560010,INDIVIDUAL,AADHAR,9.28E+11,Commercial,10,26-12-2021,25-10-2024,26-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
549,RAÚL,Male,South,KARNATAKA,560038,INDIVIDUAL,PASSPORT,41345921,Residential,4,26-06-2021,05-02-2024,26-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
550,ELISA,Male,South,KARNATAKA,560061,INDIVIDUAL,VOTER_ID,84774,Residential,5,08-02-2021,23-06-2024,08-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
551,ALEXA,Male,South,KARNATAKA,560060,JOINT,AADHAR,1.94E+11,Residential,8,09-03-2021,28-10-2024,09-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
552,ETHAN,Male,South,KARNATAKA,560032,INDIVIDUAL,PAN,3723175,Residential,4,10-10-2021,24-04-2024,10-11-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
